ID,L_open,R_closed,IndR,IndD,Cov,Trt,R_Label
27,0.574854136323796,0.7779110484957164,1,0,-0.11819970164529613,0,Recurrent2
27,0.7779110484957164,0.8273816446273692,1,0,-0.11819970164529613,0,Recurrent3
27,0.8273816446273692,0.9743335202755409,1,0,-0.11819970164529613,0,Recurrent4
27,0.9743335202755409,1.0843287054098596,1,0,-0.11819970164529613,0,Recurrent5
27,1.0843287054098596,1.5090375280787833,0,1,-0.11819970164529613,0,Failure
28,0,0.17131110967041027,1,0,0.6846978847496057,1,Recurrent1
28,0.17131110967041027,0.32510304043076504,0,1,0.6846978847496057,1,Failure
29,0,1.2025954339182408,0,1,-2.055722317816605,0,Failure
30,0,0.543005948150086,0,1,-0.10942400576655403,0,Failure
31,0,1.1230370050515137,1,0,-1.4397936451845061,0,Recurrent1
31,1.1230370050515137,1.1472722908516308,1,0,-1.4397936451845061,0,Recurrent2
31,1.1472722908516308,1.1792999275215705,0,1,-1.4397936451845061,0,Failure
32,0,0.5789578309249129,1,0,-0.32533497272814926,0,Recurrent1
32,0.5789578309249129,0.642777126157121,1,0,-0.32533497272814926,0,Recurrent2
32,0.642777126157121,0.7002277415027811,1,0,-0.32533497272814926,0,Recurrent3
32,0.7002277415027811,0.7033299618799629,1,0,-0.32533497272814926,0,Recurrent4
32,0.7033299618799629,0.865582848268898,1,0,-0.32533497272814926,0,Recurrent5
32,0.865582848268898,1.8540187112743634,0,1,-0.32533497272814926,0,Failure
33,0,0.3005786121917621,1,0,-0.5052808878927073,1,Recurrent1
33,0.3005786121917621,0.3050770856012859,0,1,-0.5052808878927073,1,Failure
34,0,0.08073765227239621,1,0,1.2042490390876657,0,Recurrent1
34,0.08073765227239621,0.08621665048833113,1,0,1.2042490390876657,0,Recurrent2
34,0.08621665048833113,0.4064037468146425,1,0,1.2042490390876657,0,Recurrent3
34,0.4064037468146425,0.6959084478943944,1,0,1.2042490390876657,0,Recurrent4
34,0.6959084478943944,1.126894001770962,1,0,1.2042490390876657,0,Recurrent5
34,1.126894001770962,2.607753335710142,0,1,1.2042490390876657,0,Failure
35,0,0.21117765689268708,0,0,-0.49897889850454286,1,Censor
36,0,0.3292372236426021,1,0,0.3895954817060778,1,Recurrent1
36,0.3292372236426021,0.41893935518818065,1,0,0.3895954817060778,1,Recurrent2
36,0.41893935518818065,0.4241545370941082,1,0,0.3895954817060778,1,Recurrent3
36,0.4241545370941082,0.745095136861325,1,0,0.3895954817060778,1,Recurrent4
36,0.745095136861325,0.8026655649305925,1,0,0.3895954817060778,1,Recurrent5
36,0.8026655649305925,1.247077673059648,0,1,0.3895954817060778,1,Failure
37,0,0.8420656394344037,1,0,0.33733187486373706,0,Recurrent1
37,0.8420656394344037,1.1802504571606152,1,0,0.33733187486373706,0,Recurrent2
37,1.1802504571606152,1.267312299711408,1,0,0.33733187486373706,0,Recurrent3
37,1.267312299711408,1.2700702015967564,1,0,0.33733187486373706,0,Recurrent4
37,1.2700702015967564,1.3710771138933526,0,1,0.33733187486373706,0,Failure
38,0,0.6755501416786784,0,1,-0.48926155005022537,0,Failure
39,0,0.13181867005531073,1,0,-0.5707710606921664,1,Recurrent1
39,0.13181867005531073,0.2623519812364019,1,0,-0.5707710606921664,1,Recurrent2
39,0.2623519812364019,0.4193438554039158,1,0,-0.5707710606921664,1,Recurrent3
39,0.4193438554039158,0.43044640366926457,0,1,-0.5707710606921664,1,Failure
40,0,0.16769523756850632,1,0,0.4283640641762906,1,Recurrent1
40,0.16769523756850632,0.46525488427176154,1,0,0.4283640641762906,1,Recurrent2
40,0.46525488427176154,0.6088811456925615,1,0,0.4283640641762906,1,Recurrent3
40,0.6088811456925615,0.8935344865554895,1,0,0.4283640641762906,1,Recurrent4
40,0.8935344865554895,1.3034893090499953,1,0,0.4283640641762906,1,Recurrent5
40,1.3034893090499953,1.443113850275378,0,1,0.4283640641762906,1,Failure
41,0,1.5921473192777014,1,0,-0.8724618372061389,0,Recurrent1
41,1.5921473192777014,1.620206628051817,1,0,-0.8724618372061389,0,Recurrent2
41,1.620206628051817,1.781207654858008,0,0,-0.8724618372061389,0,Censor
42,0,1.0001803664118787,0,1,-0.004691013358742218,0,Failure
43,0,0.5962018122696026,0,1,0.495375148980223,0,Failure
44,0,0.16842880766529963,1,0,1.9728186793694453,0,Recurrent1
44,0.16842880766529963,0.20565077143482058,1,0,1.9728186793694453,0,Recurrent2
44,0.20565077143482058,0.48486078637629193,1,0,1.9728186793694453,0,Recurrent3
44,0.48486078637629193,0.8434636212230856,1,0,1.9728186793694453,0,Recurrent4
44,0.8434636212230856,0.8824197994641318,1,0,1.9728186793694453,0,Recurrent5
44,0.8824197994641318,2.356299756509475,0,1,1.9728186793694453,0,Failure
45,0,0.39463563885037917,1,0,-1.1968621239526387,0,Recurrent1
45,0.39463563885037917,0.6465447514257212,1,0,-1.1968621239526387,0,Recurrent2
45,0.6465447514257212,0.7451606151644384,1,0,-1.1968621239526387,0,Recurrent3
45,0.7451606151644384,0.7521797256742845,1,0,-1.1968621239526387,0,Recurrent4
45,0.7521797256742845,1.0152618299791223,1,0,-1.1968621239526387,0,Recurrent5
45,1.0152618299791223,1.0454382056080533,0,1,-1.1968621239526387,0,Failure
46,0,0.5146996317463742,1,0,0.13043848111683928,0,Recurrent1
46,0.5146996317463742,0.6379871171792697,1,0,0.13043848111683928,0,Recurrent2
46,0.6379871171792697,1.016150621372347,1,0,0.13043848111683928,0,Recurrent3
46,1.016150621372347,1.018363755441208,0,1,0.13043848111683928,0,Failure
47,0,0.20690672970911986,1,0,0.32905964018599165,0,Recurrent1
47,0.20690672970911986,0.2683398226951655,1,0,0.32905964018599165,0,Recurrent2
47,0.2683398226951655,0.42841309310180914,1,0,0.32905964018599165,0,Recurrent3
47,0.42841309310180914,0.5249539402428537,0,1,0.32905964018599165,0,Failure
48,0,0.11734155059148452,0,1,0.6681583016189989,1,Failure
49,0,0.06308859484823395,0,1,0.6389929573710846,0,Failure
50,0,0.06742164104694261,0,1,1.940451296348583,1,Failure
51,0,0.43350685057343935,1,0,-0.5545390647324272,1,Recurrent1
51,0.43350685057343935,0.47387810638397654,1,0,-0.5545390647324272,1,Recurrent2
51,0.47387810638397654,0.5519641770769004,1,0,-0.5545390647324272,1,Recurrent3
51,0.5519641770769004,0.6970767271540128,1,0,-0.5545390647324272,1,Recurrent4
51,0.6970767271540128,0.8125198364026047,1,0,-0.5545390647324272,1,Recurrent5
51,0.8125198364026047,1.983858757457967,0,1,-0.5545390647324272,1,Failure
52,0,0.20518069743458095,0,1,-0.7657110590368041,0,Failure
53,0,0.3185407211618404,1,0,-0.646694361310387,0,Recurrent1
53,0.3185407211618404,0.601323587086767,1,0,-0.646694361310387,0,Recurrent2
53,0.601323587086767,0.6593350660145686,1,0,-0.646694361310387,0,Recurrent3
53,0.6593350660145686,0.9964731903699547,1,0,-0.646694361310387,0,Recurrent4
53,0.9964731903699547,1.2277060076403925,1,0,-0.646694361310387,0,Recurrent5
53,1.2277060076403925,1.2628633961119184,0,1,-0.646694361310387,0,Failure
54,0,0.068347350487431,1,0,-1.0275308537428434,1,Recurrent1
54,0.068347350487431,0.3022262811070668,1,0,-1.0275308537428434,1,Recurrent2
54,0.3022262811070668,0.5872549148580096,1,0,-1.0275308537428434,1,Recurrent3
54,0.5872549148580096,0.6028300332837384,1,0,-1.0275308537428434,1,Recurrent4
54,0.6028300332837384,0.686256019603248,1,0,-1.0275308537428434,1,Recurrent5
54,0.686256019603248,3.8750127132516354,0,0,-1.0275308537428434,1,Censor
55,0,0.19509256066331196,1,0,-0.6808980714608138,0,Recurrent1
55,0.19509256066331196,0.4233190419337842,1,0,-0.6808980714608138,0,Recurrent2
55,0.4233190419337842,0.4742655831769229,1,0,-0.6808980714608138,0,Recurrent3
55,0.4742655831769229,0.5610187851000984,0,1,-0.6808980714608138,0,Failure
56,0,0.398508926359081,0,1,-1.4336106613233708,0,Failure
57,0,0.16208066435534402,1,0,0.895493512495098,0,Recurrent1
57,0.16208066435534402,0.20860979854463935,1,0,0.895493512495098,0,Recurrent2
57,0.20860979854463935,0.39541661408710127,1,0,0.895493512495098,0,Recurrent3
57,0.39541661408710127,0.3977951591635317,1,0,0.895493512495098,0,Recurrent4
57,0.3977951591635317,0.5974195309141507,1,0,0.895493512495098,0,Recurrent5
57,0.5974195309141507,2.6993504579917666,0,1,0.895493512495098,0,Failure
58,0,0.6992293995890376,0,1,-0.23906127048478915,0,Failure
59,0,0.004261527166284779,1,0,1.0004038128709203,1,Recurrent1
59,0.004261527166284779,0.26197446532129914,0,1,1.0004038128709203,1,Failure
60,0,0.796791984586389,0,1,-0.03258997983614861,0,Failure
61,0,0.9396607441990033,1,0,1.592947076212386,0,Recurrent1
61,0.9396607441990033,0.9573344686707855,1,0,1.592947076212386,0,Recurrent2
61,0.9573344686707855,1.0203733757385642,1,0,1.592947076212386,0,Recurrent3
61,1.0203733757385642,1.0571375775988108,1,0,1.592947076212386,0,Recurrent4
61,1.0571375775988108,1.2272823378720252,1,0,1.592947076212386,0,Recurrent5
61,1.2272823378720252,2.177629788104399,0,1,1.592947076212386,0,Failure
62,0,0.3457676211837679,0,0,0.860197432277977,0,Censor
63,0,0.17537511547950715,1,0,0.5383697675640755,1,Recurrent1
63,0.17537511547950715,0.33352944045495597,1,0,0.5383697675640755,1,Recurrent2
63,0.33352944045495597,0.48784643495185676,1,0,0.5383697675640755,1,Recurrent3
63,0.48784643495185676,0.6080216718078477,1,0,0.5383697675640755,1,Recurrent4
63,0.6080216718078477,0.6548648267519495,1,0,0.5383697675640755,1,Recurrent5
63,0.6548648267519495,0.7080006716295612,0,1,0.5383697675640755,1,Failure
64,0,0.226177842563173,1,0,0.17524573781673713,1,Recurrent1
64,0.226177842563173,0.2944518423831921,1,0,0.17524573781673713,1,Recurrent2
64,0.2944518423831921,0.31081308500790195,0,1,0.17524573781673713,1,Failure
65,0,0.19945236830974444,1,0,1.6458981401745119,0,Recurrent1
65,0.19945236830974444,0.24120624977772276,1,0,1.6458981401745119,0,Recurrent2
65,0.24120624977772276,0.41701834029203494,0,1,1.6458981401745119,0,Failure
66,0,0.1777443799941836,0,1,-0.12888793985203847,1,Failure
67,0,0.10096931696410252,0,1,-1.9955039797043654,1,Failure
68,0,0.84708469279849,1,0,0.7146393894050832,0,Recurrent1
68,0.84708469279849,0.9468334849458135,1,0,0.7146393894050832,0,Recurrent2
68,0.9468334849458135,0.9840227080721164,0,1,0.7146393894050832,0,Failure
69,0,0.16038169136123415,1,0,0.4916995629588206,1,Recurrent1
69,0.16038169136123415,0.31909120595718543,1,0,0.4916995629588206,1,Recurrent2
69,0.31909120595718543,0.6379469749778288,1,0,0.4916995629588206,1,Recurrent3
69,0.6379469749778288,0.724886524840964,1,0,0.4916995629588206,1,Recurrent4
69,0.724886524840964,0.7888380435224895,1,0,0.4916995629588206,1,Recurrent5
69,0.7888380435224895,0.8264520794234508,0,1,0.4916995629588206,1,Failure
70,0,0.8179356166080388,1,0,-2.118812591176861,1,Recurrent1
70,0.8179356166080388,0.9191996359328555,1,0,-2.118812591176861,1,Recurrent2
70,0.9191996359328555,0.9838217225280824,0,1,-2.118812591176861,1,Failure
71,0,0.08002997843955782,0,1,1.1313184547758115,0,Failure
72,0,0.26915240620946124,0,1,-1.20821528021287,0,Failure
73,0,1.6276445349645514,0,1,0.29586591859379247,0,Failure
74,0,0.12827278580516577,0,0,0.07526869006488117,0,Censor
75,0,0.2611764515240974,1,0,0.196160248308003,1,Recurrent1
75,0.2611764515240974,0.4866754252104464,1,0,0.196160248308003,1,Recurrent2
75,0.4866754252104464,0.5691835477274707,0,1,0.196160248308003,1,Failure
76,0,0.5626941376605038,0,1,-0.3127588997413537,0,Failure
77,0,0.007579717729492517,1,0,1.4212901468082486,1,Recurrent1
77,0.007579717729492517,0.023331758971462065,0,1,1.4212901468082486,1,Failure
78,0,0.1618956238879981,0,1,0.6834705505002238,0,Failure
79,0,0.10344928027375584,1,0,-1.0388562911113806,0,Recurrent1
79,0.10344928027375584,0.12310541100252986,1,0,-1.0388562911113806,0,Recurrent2
79,0.12310541100252986,0.23257374136841702,1,0,-1.0388562911113806,0,Recurrent3
79,0.23257374136841702,0.23765764431678912,1,0,-1.0388562911113806,0,Recurrent4
79,0.23765764431678912,0.60038691993583,1,0,-1.0388562911113806,0,Recurrent5
79,0.60038691993583,0.6698650438991468,0,1,-1.0388562911113806,0,Failure
80,0,0.24868101667314532,1,0,0.015682689402552595,1,Recurrent1
80,0.24868101667314532,0.34379243395103243,1,0,0.015682689402552595,1,Recurrent2
80,0.34379243395103243,0.36627902201055823,1,0,0.015682689402552595,1,Recurrent3
80,0.36627902201055823,0.4321339180692207,1,0,0.015682689402552595,1,Recurrent4
80,0.4321339180692207,0.725097801301838,1,0,0.015682689402552595,1,Recurrent5
80,0.725097801301838,0.7455556013155729,0,0,0.015682689402552595,1,Censor
81,0,0.24410646282280307,1,0,-1.2432096783439526,1,Recurrent1
81,0.24410646282280307,0.40081464639137243,1,0,-1.2432096783439526,1,Recurrent2
81,0.40081464639137243,0.6121472840668902,1,0,-1.2432096783439526,1,Recurrent3
81,0.6121472840668902,0.789227587694045,1,0,-1.2432096783439526,1,Recurrent4
81,0.789227587694045,0.8275644264323727,1,0,-1.2432096783439526,1,Recurrent5
81,0.8275644264323727,1.3901878742035478,0,0,-1.2432096783439526,1,Censor
82,0,0.036258821145773903,0,1,0.9918589815943295,1,Failure
83,0,0.7397718378342688,0,0,0.86396513959842125,0,Censor
84,0,0.03256210437210917,1,0,-1.7550385487555398,1,Recurrent1
84,0.03256210437210917,0.08890343956275287,1,0,-1.7550385487555398,1,Recurrent2
84,0.08890343956275287,0.32960461448407186,0,1,-1.7550385487555398,1,Failure
85,0,0.06548644095378857,1,0,0.14880821851615122,0,Recurrent1
85,0.06548644095378857,0.33732074999003103,1,0,0.14880821851615122,0,Recurrent2
85,0.33732074999003103,0.6784212053446633,1,0,0.14880821851615122,0,Recurrent3
85,0.6784212053446633,0.8543126700989612,1,0,0.14880821851615122,0,Recurrent4
85,0.8543126700989612,1.1056030338986609,1,0,0.14880821851615122,0,Recurrent5
85,1.1056030338986609,1.1453410461052362,0,1,0.14880821851615122,0,Failure
86,0,0.35357422270714206,1,0,1.1100745603580684,0,Recurrent1
86,0.35357422270714206,0.5415816772041903,1,0,1.1100745603580684,0,Recurrent2
86,0.5415816772041903,0.7766952189011608,0,1,1.1100745603580684,0,Failure
87,0,0.014988298737348641,1,0,-0.18275291438331434,1,Recurrent1
87,0.014988298737348641,0.30315261154137163,1,0,-0.18275291438331434,1,Recurrent2
87,0.30315261154137163,0.6495837530994331,1,0,-0.18275291438331434,1,Recurrent3
87,0.6495837530994331,0.7414242167288546,0,1,-0.18275291438331434,1,Failure
88,0,0.39187193949874627,0,1,-0.2551877680113098,1,Failure
89,0,0.22774384590462265,1,0,-0.25093668702369315,1,Recurrent1
89,0.22774384590462265,0.4012986252414538,1,0,-0.25093668702369315,1,Recurrent2
89,0.4012986252414538,0.5109921401843882,1,0,-0.25093668702369315,1,Recurrent3
89,0.5109921401843882,0.7245676826628972,0,1,-0.25093668702369315,1,Failure
90,0,0.6875163626764228,1,0,0.8166209592691449,0,Recurrent1
90,0.6875163626764228,0.8908054291868183,1,0,0.8166209592691449,0,Recurrent2
90,0.8908054291868183,1.214472354264378,1,0,0.8166209592691449,0,Recurrent3
90,1.214472354264378,1.2843395132403719,1,0,0.8166209592691449,0,Recurrent4
90,1.2843395132403719,1.4073069497948612,1,0,0.8166209592691449,0,Recurrent5
90,1.4073069497948612,1.8914715165738016,0,0,0.8166209592691449,0,Censor
91,0,0.0380156351934071,0,1,-1.2274153374696775,1,Failure
92,0,0.09550120849140084,1,0,-0.5212301122073031,1,Recurrent1
92,0.09550120849140084,0.2601519209752148,1,0,-0.5212301122073031,1,Recurrent2
92,0.2601519209752148,0.3081611440260261,0,1,-0.5212301122073031,1,Failure
93,0,0.1555185026150449,1,0,-0.7047124485679418,1,Recurrent1
93,0.1555185026150449,0.3046948362684172,1,0,-0.7047124485679418,1,Recurrent2
93,0.3046948362684172,0.42797839415774824,1,0,-0.7047124485679418,1,Recurrent3
93,0.42797839415774824,0.602264863617712,0,1,-0.7047124485679418,1,Failure
94,0,0.010640823245309228,1,0,0.6874374701853472,1,Recurrent1
94,0.010640823245309228,0.4017884250627193,1,0,0.6874374701853472,1,Recurrent2
94,0.4017884250627193,0.648159347474575,0,0,0.6874374701853472,1,Censor
95,0,0.19608098278098354,0,1,0.5475928955351829,1,Failure
96,0,0.06081952945570885,0,1,-2.0658528035584496,0,Failure
97,0,0.4857826747419794,1,0,-1.165818748734591,1,Recurrent1
97,0.4857826747419794,0.5100870836982812,1,0,-1.165818748734591,1,Recurrent2
97,0.5100870836982812,0.9179169795391445,1,0,-1.165818748734591,1,Recurrent3
97,0.9179169795391445,1.0581405364970955,0,1,-1.165818748734591,1,Failure
98,0,0.9203056259704439,1,0,-1.1792505273027662,1,Recurrent1
98,0.9203056259704439,0.9345435996220134,1,0,-1.1792505273027662,1,Recurrent2
98,0.9345435996220134,0.9483540076191537,1,0,-1.1792505273027662,1,Recurrent3
98,0.9483540076191537,1.0734396508708357,1,0,-1.1792505273027662,1,Recurrent4
98,1.0734396508708357,1.2107315819575741,1,0,-1.1792505273027662,1,Recurrent5
98,1.2107315819575741,2.574448077993212,0,1,-1.1792505273027662,1,Failure
99,0,0.05737273736645283,1,0,-0.02975935989187926,1,Recurrent1
99,0.05737273736645283,0.06296359850539375,1,0,-0.02975935989187926,1,Recurrent2
99,0.06296359850539375,0.12603322063560154,1,0,-0.02975935989187926,1,Recurrent3
99,0.12603322063560154,0.17451851512305439,0,0,-0.02975935989187926,1,Censor
100,0,0.02392613239750245,0,1,1.1515217909086586,0,Failure
