ID,L_open,R_closed,IndR,IndD,Cov,Trt,R_Label
14,0.2996241609412651,0.36120433645237426,0,1,0.2930216051122144,1,Failure
15,0,0.007100759243249126,1,0,3.2742858225576197,0,Recurrent1
15,0.007100759243249126,0.06580929320782918,1,0,3.2742858225576197,0,Recurrent2
15,0.06580929320782918,0.11986418443559795,1,0,3.2742858225576197,0,Recurrent3
15,0.11986418443559795,0.13746225694194436,0,0,3.2742858225576197,0,Censor
16,0,0.10867177290676698,1,0,0.14811075118461026,1,Recurrent1
16,0.10867177290676698,0.13960707313738735,1,0,0.14811075118461026,1,Recurrent2
16,0.13960707313738735,0.41398790990933776,0,0,0.14811075118461026,1,Censor
17,0,0.28467480232939124,0,0,0.9299387352746328,0,Censor
18,0,0.015121636844219443,0,1,0.4542143515681254,0,Failure
19,0,0.17857020132931223,1,0,1.6061072406713675,1,Recurrent1
19,0.17857020132931223,0.3431380269598776,1,0,1.6061072406713675,1,Recurrent2
19,0.3431380269598776,0.4432748754832825,1,0,1.6061072406713675,1,Recurrent3
19,0.4432748754832825,0.698314207373187,0,0,1.6061072406713675,1,Censor
20,0,0.0034114106092602015,0,0,2.0114713287496686,1,Censor
21,0,0.16597964987158775,0,0,1.1399766339666213,0,Censor
22,0,0.06207664147950709,0,0,0.315702951821837,1,Censor
23,0,0.4712677645832875,0,1,1.0426861000003447,0,Failure
24,0,0.0565780072651741,1,0,0.21298249662589047,1,Recurrent1
24,0.0565780072651741,0.2171368083444448,0,1,0.21298249662589047,1,Failure
25,0,0.25793768535368145,0,0,0.39710038164192213,0,Censor
26,0,0.048714326478846645,1,0,1.5436525007112147,1,Recurrent1
26,0.048714326478846645,0.3391640451287794,1,0,1.5436525007112147,1,Recurrent2
26,0.3391640451287794,0.4975987212014684,1,0,1.5436525007112147,1,Recurrent3
26,0.4975987212014684,0.5824035957921296,0,0,1.5436525007112147,1,Censor
27,0,0.19205137922437276,1,0,0.11819970164529613,1,Recurrent1
27,0.19205137922437276,0.19363623631883525,0,1,0.11819970164529613,1,Failure
28,0,0.13661058869717882,1,0,0.6846978847496057,1,Recurrent1
28,0.13661058869717882,0.19452489749528468,0,0,0.6846978847496057,1,Censor
29,0,0.010353780162343172,1,0,2.055722317816605,1,Recurrent1
29,0.010353780162343172,0.28278607810121675,1,0,2.055722317816605,1,Recurrent2
29,0.28278607810121675,0.3221935124218118,1,0,2.055722317816605,1,Recurrent3
29,0.3221935124218118,0.7245896081051137,0,1,2.055722317816605,1,Failure
30,0,0.9880916227120906,0,0,0.10942400576655403,0,Censor
31,0,0.13901652436817294,1,0,1.4397936451845061,0,Recurrent1
31,0.13901652436817294,0.19961387803778052,0,0,1.4397936451845061,0,Censor
32,0,0.0812276063952595,0,0,0.32533497272814926,0,Censor
33,0,0.01252810198170374,1,0,0.5052808878927073,0,Recurrent1
33,0.01252810198170374,0.11491981125436723,0,0,0.5052808878927073,0,Censor
34,0,0.05706979660317302,0,0,1.2042490390876657,0,Censor
35,0,0.19630447440449564,1,0,0.49897889850454286,0,Recurrent1
35,0.19630447440449564,0.392647725841204,1,0,0.49897889850454286,0,Recurrent2
35,0.392647725841204,0.464004353714759,1,0,0.49897889850454286,0,Recurrent3
35,0.464004353714759,0.7012773375026882,0,0,0.49897889850454286,0,Censor
36,0,0.46498592710122466,0,0,0.3895954817060778,0,Censor
37,0,0.2900843291567159,0,1,0.33733187486373706,0,Failure
38,0,0.11881461180746555,0,0,0.48926155005022537,0,Censor
39,0,0.3347370713955394,1,0,0.5707710606921664,1,Recurrent1
39,0.3347370713955394,0.38212325144559145,0,0,0.5707710606921664,1,Censor
40,0,0.1911089551105555,1,0,0.4283640641762906,1,Recurrent1
40,0.1911089551105555,0.38555035762421513,1,0,0.4283640641762906,1,Recurrent2
40,0.38555035762421513,0.3937519239064281,1,0,0.4283640641762906,1,Recurrent3
40,0.3937519239064281,0.9881113809533417,0,0,0.4283640641762906,1,Censor
41,0,0.15534899617378709,1,0,0.8724618372061389,1,Recurrent1
41,0.15534899617378709,0.21724578385744553,1,0,0.8724618372061389,1,Recurrent2
41,0.21724578385744553,0.259618045889687,1,0,0.8724618372061389,1,Recurrent3
41,0.259618045889687,0.3624958046809552,0,1,0.8724618372061389,1,Failure
42,0,0.5877913180738688,0,0,0.004691013358742218,0,Censor
43,0,0.08714080905247376,1,0,0.495375148980223,1,Recurrent1
43,0.08714080905247376,0.10628944588825107,0,0,0.495375148980223,1,Censor
44,0,0.10733809723635354,1,0,1.9728186793694453,0,Recurrent1
44,0.10733809723635354,0.21308957076778856,1,0,1.9728186793694453,0,Recurrent2
44,0.21308957076778856,0.5420711599956592,1,0,1.9728186793694453,0,Recurrent3
44,0.5420711599956592,0.564609341789037,0,0,1.9728186793694453,0,Censor
45,0,0.1710479934499363,0,1,1.1968621239526387,1,Failure
46,0,0.364770679268986,0,0,0.13043848111683928,0,Censor
47,0,0.3097384742177187,1,0,0.32905964018599165,1,Recurrent1
47,0.3097384742177187,0.7467226677405332,1,0,0.32905964018599165,1,Recurrent2
47,0.7467226677405332,0.8540411939093625,1,0,0.32905964018599165,1,Recurrent3
47,0.8540411939093625,0.9147957606610891,0,1,0.32905964018599165,1,Failure
48,0,0.2771645872159737,1,0,0.6681583016189989,0,Recurrent1
48,0.2771645872159737,0.57744827065357,1,0,0.6681583016189989,0,Recurrent2
48,0.57744827065357,0.8549945650242167,1,0,0.6681583016189989,0,Recurrent3
48,0.8549945650242167,0.9865611251443624,0,0,0.6681583016189989,0,Censor
49,0,0.806220153812319,0,0,0.6389929573710846,0,Censor
50,0,0.0064270135605535485,1,0,1.940451296348583,1,Recurrent1
50,0.0064270135605535485,0.013715016854130194,1,0,1.940451296348583,1,Recurrent2
50,0.013715016854130194,0.03838746389374137,0,0,1.940451296348583,1,Censor
51,0,0.13317917811354152,1,0,0.5545390647324272,1,Recurrent1
51,0.13317917811354152,0.42884206187085977,1,0,0.5545390647324272,1,Recurrent2
51,0.42884206187085977,0.5057638447909626,1,0,0.5545390647324272,1,Recurrent3
51,0.5057638447909626,0.7676726842764765,0,0,0.5545390647324272,1,Censor
52,0,0.488977792156297,0,1,0.7657110590368041,1,Failure
53,0,0.3334444862207471,1,0,0.646694361310387,0,Recurrent1
53,0.3334444862207471,0.7356389770209155,1,0,0.646694361310387,0,Recurrent2
53,0.7356389770209155,0.9586443505249918,0,0,0.646694361310387,0,Censor
54,0,8.569514211330678e-4,1,0,1.0275308537428434,0,Recurrent1
54,8.569514211330678e-4,0.02984589982914067,0,1,1.0275308537428434,0,Failure
55,0,0.09192115153046332,1,0,0.6808980714608138,1,Recurrent1
55,0.09192115153046332,0.19261933970616119,1,0,0.6808980714608138,1,Recurrent2
55,0.19261933970616119,0.28590464908769725,1,0,0.6808980714608138,1,Recurrent3
55,0.28590464908769725,0.4584528200233722,0,1,0.6808980714608138,1,Failure
56,0,0.38309860974550247,0,0,1.4336106613233708,0,Censor
57,0,0.07107794956553061,1,0,0.895493512495098,0,Recurrent1
57,0.07107794956553061,0.28698594959120716,1,0,0.895493512495098,0,Recurrent2
57,0.28698594959120716,0.6324028021185758,1,0,0.895493512495098,0,Recurrent3
57,0.6324028021185758,0.7599218952338777,0,1,0.895493512495098,0,Failure
58,0,0.029862050537630847,1,0,0.23906127048478915,1,Recurrent1
58,0.029862050537630847,0.24509630416116113,1,0,0.23906127048478915,1,Recurrent2
58,0.24509630416116113,0.2842354296664421,1,0,0.23906127048478915,1,Recurrent3
58,0.2842354296664421,0.7384865663480014,0,0,0.23906127048478915,1,Censor
59,0,0.07244115925002069,0,1,1.0004038128709203,0,Failure
60,0,0.12297267270703816,0,1,0.03258997983614861,0,Failure
61,0,0.12767746043391526,0,0,1.592947076212386,0,Censor
62,0,0.1047072945904674,1,0,0.860197432277977,1,Recurrent1
62,0.1047072945904674,0.4425036262119461,1,0,0.860197432277977,1,Recurrent2
62,0.4425036262119461,0.6226008033773419,1,0,0.860197432277977,1,Recurrent3
62,0.6226008033773419,0.6308713431935757,0,0,0.860197432277977,1,Censor
63,0,0.2820495240363873,1,0,0.5383697675640755,1,Recurrent1
63,0.2820495240363873,0.3119551817683717,1,0,0.5383697675640755,1,Recurrent2
63,0.3119551817683717,0.31698267454274237,1,0,0.5383697675640755,1,Recurrent3
63,0.31698267454274237,0.4825888560153544,0,0,0.5383697675640755,1,Censor
64,0,0.15343842291333495,0,1,0.17524573781673713,0,Failure
65,0,0.7091905108034163,1,0,1.6458981401745119,0,Recurrent1
65,0.7091905108034163,0.7367696642176165,1,0,1.6458981401745119,0,Recurrent2
65,0.7367696642176165,0.8978812753199783,1,0,1.6458981401745119,0,Recurrent3
65,0.8978812753199783,0.9916564503218979,0,0,1.6458981401745119,0,Censor
66,0,0.09185059298761189,0,0,0.12888793985203847,1,Censor
67,0,0.14049573002124724,0,1,1.9955039797043654,0,Failure
68,0,0.00039984591169328995,1,0,0.7146393894050832,1,Recurrent1
68,0.00039984591169328995,0.22461861844181755,1,0,0.7146393894050832,1,Recurrent2
68,0.22461861844181755,0.5502359822798354,1,0,0.7146393894050832,1,Recurrent3
68,0.5502359822798354,0.6012098058126867,0,0,0.7146393894050832,1,Censor
69,0,0.11969717559081337,1,0,0.4916995629588206,0,Recurrent1
69,0.11969717559081337,0.22147742076776922,0,0,0.4916995629588206,0,Censor
70,0,0.057852041742621235,1,0,2.118812591176861,0,Recurrent1
70,0.057852041742621235,0.35459918869845075,1,0,2.118812591176861,0,Recurrent2
70,0.35459918869845075,0.558237972067773,1,0,2.118812591176861,0,Recurrent3
70,0.558237972067773,0.8374286042526364,0,0,2.118812591176861,0,Censor
71,0,0.0015810963232070208,0,0,1.1313184547758115,0,Censor
72,0,0.08262297038724926,1,0,1.20821528021287,0,Recurrent1
72,0.08262297038724926,0.2730546984821558,0,0,1.20821528021287,0,Censor
73,0,0.04699213949679386,1,0,0.29586591859379247,1,Recurrent1
73,0.04699213949679386,0.16041761274618638,1,0,0.29586591859379247,1,Recurrent2
73,0.16041761274618638,0.3744981482139431,1,0,0.29586591859379247,1,Recurrent3
73,0.3744981482139431,0.629012553486973,0,0,0.29586591859379247,1,Censor
74,0,0.3528757463209331,0,0,0.07526869006488117,0,Censor
75,0,0.03050261314481992,1,0,0.196160248308003,1,Recurrent1
75,0.03050261314481992,0.19613029589626427,0,1,0.196160248308003,1,Failure
76,0,0.06193215283565223,0,0,0.3127588997413537,1,Censor
77,0,0.004010193467068243,0,1,1.4212901468082486,0,Failure
78,0,0.35586721973718133,0,1,0.6834705505002238,0,Failure
79,0,0.027658320124584527,1,0,1.0388562911113806,1,Recurrent1
79,0.027658320124584527,0.2628473472513323,1,0,1.0388562911113806,1,Recurrent2
79,0.2628473472513323,0.6149514184799045,0,0,1.0388562911113806,1,Censor
80,0,0.047951590502634645,0,0,0.015682689402552595,1,Censor
